"Kestrel, Nankeen",,,,,,,,,,,,,,,,,,,,1,1,,,,,1,2,,,,,1,5,,,,,1,8,,,,,1,10,,,,
Date,DayNumber,SolarDayNumber,Strike,DayofYearSin,DayofYearCos,Prev5DaysRain,Rain,Temperature,AirfieldHarassments,Species,ProximityCount,DayProximityNormalised,ProximityLikelihood,SolarDayProximityLikelihood,SolarDayProximityNormalisedLikelihood,AllCount,AllHarassed,AllObserved,AllHarassments,1_Proximity,1_Count,1_Harassed,1_Observed,1_SpeciesHarassments,1_Harassments,2_Proximity,2_Count,2_Harassed,2_Observed,2_SpeciesHarassments,2_Harassments,5_Proximity,5_Count,5_Harassed,5_Observed,5_SpeciesHarassments,5_Harassments,8_Proximity,8_Count,8_Harassed,8_Observed,8_SpeciesHarassments,8_Harassments,10_Proximity,10_Count,10_Harassed,10_Observed,10_SpeciesHarassments,10_Harassments
23/03/2019,692,142,0,0.642054713,-0.766658819,30,0,28.9,1,"Kestrel, Nankeen",3,0.402144772,7.177009385,7.056367429,1.034460776,0,3,3,1,1,0,3,3,1,8,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
24/03/2019,693,143,0,0.628762815,-0.777597147,20,0,22,0,"Kestrel, Nankeen",1,0.134048257,7.285903784,7.143354864,1.046694649,1,0,1,0,1,1,0,1,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/03/2019,694,144,0,0.6152846,-0.788305056,20,0,27.95,1,"Kestrel, Nankeen",2,0.268096515,7.394528674,7.226806739,1.058220052,0,2,2,1,1,0,2,2,1,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/03/2019,695,145,0,0.601624063,-0.798779373,19,0,28.15,0,"Kestrel, Nankeen",0,0,7.502791298,7.306746659,1.069061756,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/03/2019,696,146,0,0.587785252,-0.809016994,0,0,22,0,"Kestrel, Nankeen",1,0.134048257,7.610597613,7.383212998,1.079246429,1,0,1,0,1,1,0,1,0,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/03/2019,697,147,0,0.573772268,-0.819014887,3,3,20,1,"Kestrel, Nankeen",0.5,0.067024129,7.717852422,7.456256944,1.088802046,2,2,4,1,1,0,0,0,0,13,2,0,0,0,0,2,5,0,0,0,0,0,8,2,2,4,1,1,10,0,0,0,0,0
29/03/2019,698,148,0,0.559589262,-0.828770087,23,20,20,2,"Kestrel, Nankeen",3.1,0.415549598,7.824459506,7.525940629,1.097757371,2,2,4,2,1,1,2,3,2,4,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,1,0,1,0,0
30/03/2019,699,149,0,0.545240439,-0.838279705,43,20,20,0,"Kestrel, Nankeen",0,0,7.930321759,7.592335348,1.10614151,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,3,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
31/03/2019,700,150,0,0.530730048,-0.847540923,48,5,15,3,"Kestrel, Nankeen",5.1,0.683646113,8.035341334,7.655519886,1.113983537,3,3,6,3,1,2,3,5,3,14,2,0,0,0,0,0,5,0,0,0,0,2,8,0,0,0,0,0,10,1,0,1,0,1
1/04/2019,701,151,0,0.516062391,-0.856550996,48,0,16,1,"Kestrel, Nankeen",2,0.268096515,8.139419781,7.715578974,1.121312181,2,2,4,1,1,0,0,0,1,7,2,2,2,4,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
2/04/2019,702,152,0,0.501241813,-0.865307254,46,1,20,2,"Kestrel, Nankeen",3.5,0.469168901,8.242458205,7.772601871,1.128155571,2,3,5,2,1,1,1,2,2,6,2,1,2,3,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
3/04/2019,703,153,0,0.486272707,-0.873807104,41.2,15.2,22.6,3,"Kestrel, Nankeen",5,0.670241287,8.344357412,7.826681081,1.134541039,0,5,5,3,1,0,5,5,3,7,2,0,0,0,0,6,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
4/04/2019,704,154,0,0.471159508,-0.882048025,27.2,6,18,1,"Kestrel, Nankeen",4,0.536193029,8.445018065,7.877911195,1.140494958,3,2,5,1,1,1,2,3,1,11,2,2,0,2,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
5/04/2019,705,155,0,0.455906694,-0.890027576,23.2,1,18,0,"Kestrel, Nankeen",3.2,0.428954424,8.544340844,7.926387874,1.146042633,5,0,5,1,1,2,0,2,0,9,2,2,0,2,0,5,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,1
6/04/2019,706,156,0,0.440518784,-0.897743394,24.2,1,18,0,"Kestrel, Nankeen",1,0.134048257,8.642226606,7.97220694,1.151208217,2,0,2,0,1,0,0,0,0,10,2,2,0,2,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
7/04/2019,707,157,0,0.42500034,-0.90519319,23.2,0,18,0,"Kestrel, Nankeen",0,0,8.738576546,8.015463595,1.156014654,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
8/04/2019,708,158,0,0.409355959,-0.912374758,8,0,18,0,"Kestrel, Nankeen",1,0.134048257,8.83329236,8.056251741,1.160483657,2,0,2,0,1,0,0,0,0,1,2,2,0,2,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
9/04/2019,709,159,0,0.393590277,-0.91928597,2,0,18,7,"Kestrel, Nankeen",7,0.938337802,8.926276413,8.094663407,1.164635695,0,7,7,7,1,0,7,7,7,10,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
10/04/2019,710,160,0,0.377707965,-0.925924777,1,0,18,0,"Kestrel, Nankeen",1.5,0.201072386,9.017431903,8.130788258,1.168489997,2,0,2,0,1,1,0,1,0,2,2,1,0,1,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
11/04/2019,711,161,0,0.361713731,-0.932289213,0,0,20,3,"Kestrel, Nankeen",3.6,0.482573727,9.106663027,8.164713193,1.172064575,2,5,7,5,1,0,2,2,2,6,2,0,2,2,0,0,5,2,1,3,1,1,8,0,0,0,0,0,10,0,0,0,0,0
12/04/2019,712,162,0,0.345612313,-0.938377392,0,0,16,1,"Kestrel, Nankeen",4.3,0.576407507,9.193875151,8.196522014,1.17537625,6,1,7,2,1,2,1,3,1,2,2,2,0,2,0,2,5,1,0,1,0,0,8,0,0,0,0,0,10,1,0,1,0,0
13/04/2019,713,163,0,0.329408482,-0.944187509,2,2,16,0,"Kestrel, Nankeen",0.5,0.067024129,9.278974968,8.226295158,1.178440684,1,0,1,0,1,0,0,0,0,1,2,1,0,1,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/04/2019,714,164,0,0.313107041,-0.949717843,3,1,17,0,"Kestrel, Nankeen",1,0.134048257,9.361870674,8.254109488,1.181272428,1,0,1,0,1,1,0,1,0,3,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/04/2019,715,165,0,0.296712819,-0.954966755,3,0,17,0,"Kestrel, Nankeen",0,0,9.442472123,8.280038135,1.183884956,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,6,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
16/04/2019,716,166,0,0.280230675,-0.95993269,3,0,17,1,"Kestrel, Nankeen",2,0.268096515,9.520690997,8.304150376,1.186290718,0,2,2,1,1,0,2,2,1,7,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/04/2019,717,167,0,0.263665493,-0.964614176,3,0,18,1,"Kestrel, Nankeen",5,0.670241287,9.596440959,8.326511553,1.18850118,8,2,10,3,1,2,0,2,1,3,2,3,2,5,0,1,5,2,0,2,0,0,8,0,0,0,0,0,10,1,0,1,0,0
18/04/2019,718,168,0,0.24702218,-0.969009826,1,0,17,0,"Kestrel, Nankeen",0.5,0.067024129,9.669637819,8.347183022,1.190526874,1,0,1,0,1,0,0,0,0,4,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/04/2019,719,169,0,0.23030567,-0.973118337,3,3,18,0,"Kestrel, Nankeen",4.2,0.563002681,9.740199686,8.366222122,1.192377441,6,0,6,1,1,3,0,3,0,3,2,2,0,2,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/04/2019,720,170,0,0.213520915,-0.976938493,12,9,20,0,"Kestrel, Nankeen",2.5,0.335120643,9.808047117,8.383682171,1.194061676,3,0,3,0,1,2,0,2,0,4,2,1,0,1,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/04/2019,721,171,0,0.19667289,-0.98046916,12,0,20,1,"Kestrel, Nankeen",1.2,0.160857909,9.873103274,8.399612472,1.195587564,1,1,2,2,1,0,1,1,1,8,2,0,0,0,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/04/2019,722,172,0,0.179766586,-0.983709294,14,2,19,4,"Kestrel, Nankeen",4.5,0.603217158,9.935294061,8.414058334,1.196962327,1,4,5,4,1,0,4,4,4,12,2,1,0,1,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
23/04/2019,723,173,0,0.162807013,-0.986657933,17,3,20,0,"Kestrel, Nankeen",1.5,0.201072386,9.994548267,8.427061102,1.198192452,2,0,2,0,1,1,0,1,0,4,2,1,0,1,0,3,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,1
24/04/2019,724,174,0,0.145799197,-0.989314204,15,1,19,0,"Kestrel, Nankeen",0.9,0.120643432,10.0507977,8.438658189,1.199283733,3,0,3,2,1,0,0,0,0,0,2,1,0,1,0,5,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/04/2019,725,175,0,0.128748177,-0.99167732,7,1,20,1,"Kestrel, Nankeen",1,0.134048257,10.10397734,8.448883118,1.200241293,1,1,2,1,1,0,0,0,1,5,2,1,1,2,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/04/2019,726,176,0,0.111659007,-0.99374658,7,0,18,0,"Kestrel, Nankeen",2.6,0.348525469,10.1540254,8.457765561,1.20106962,4,0,4,0,1,2,0,2,0,7,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,1,0,1,0,1
27/04/2019,727,177,0,0.09453675,-0.995521372,5,0,19,0,"Kestrel, Nankeen",1.3,0.174262735,10.20088354,8.465331379,1.201772583,5,0,5,4,1,0,0,0,0,2,2,1,0,1,0,0,5,4,0,4,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/04/2019,728,178,0,0.077386479,-0.99700117,2,0,22.6,0,"Kestrel, Nankeen",0,0,10.2444969,8.471602659,1.202353463,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/04/2019,729,179,0,0.060213277,-0.998185534,1,0,21.3,1,"Kestrel, Nankeen",1,0.134048257,10.28481425,8.47659775,1.202814962,0,1,1,1,1,0,1,1,1,8,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/04/2019,730,180,0,0.043022233,-0.999074115,0.6,0.6,20.75,1,"Kestrel, Nankeen",1,0.134048257,10.32178806,8.480331293,1.203159226,0,1,1,1,1,0,1,1,1,6,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
1/05/2019,731,181,0,0.02581844,-0.999666649,2.6,2,23,0,"Kestrel, Nankeen",2,0.268096515,10.35537463,8.482814244,1.203387852,2,0,2,0,1,2,0,2,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
2/05/2019,732,182,0,0.008606997,-0.999962959,8.4,5.8,22.05,0,"Kestrel, Nankeen",0,0,10.38553414,8.484053898,1.203501901,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
3/05/2019,733,183,0,-0.008606997,-0.999962959,9.4,1,19,2,"Kestrel, Nankeen",3.125,0.418900804,10.41223077,8.484053898,1.203501901,2,2,4,2,1,1,2,3,2,5,2,0,0,0,0,3,5,0,0,0,0,0,8,1,0,1,0,0,10,0,0,0,0,0
4/05/2019,734,184,0,-0.02581844,-0.999666649,11.4,2,21,3,"Kestrel, Nankeen",5.3,0.710455764,10.43543272,8.482814244,1.203387852,2,6,8,4,1,0,4,4,3,9,2,0,2,2,0,1,5,1,0,1,0,1,8,0,0,0,0,0,10,1,0,1,0,0
5/05/2019,735,185,0,-0.043022233,-0.999074115,14.8,4,12,0,"Kestrel, Nankeen",2,0.268096515,10.45511231,8.480331293,1.203159226,3,0,3,0,1,1,0,1,0,6,2,2,0,2,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
6/05/2019,736,186,0,-0.060213277,-0.998185534,13,0.2,12,0,"Kestrel, Nankeen",0,0,10.47124603,8.47659775,1.202814962,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
7/05/2019,737,187,0,-0.077386479,-0.99700117,7.2,0,12,0,"Kestrel, Nankeen",1,0.134048257,10.48381457,8.471602659,1.202353463,2,0,2,0,1,0,0,0,0,4,2,2,0,2,0,1,5,0,0,0,0,3,8,0,0,0,0,0,10,0,0,0,0,3
8/05/2019,738,188,0,-0.09453675,-0.995521372,6.2,0,14,2,"Kestrel, Nankeen",2.4,0.321715818,10.49280288,8.465331379,1.201772583,3,3,6,4,1,0,0,0,2,5,2,1,3,4,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
9/05/2019,739,189,0,-0.111659007,-0.99374658,4.2,0,15,4,"Kestrel, Nankeen",7.7,1.032171582,10.49820018,8.457765561,1.20106962,3,8,11,5,1,1,4,5,4,7,2,1,4,5,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
10/05/2019,740,190,0,-0.128748177,-0.99167732,0.2,0,19,0,"Kestrel, Nankeen",0.5,0.067024129,10.5,8.448883118,1.200241293,1,0,1,0,1,0,0,0,0,5,2,1,0,1,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
11/05/2019,741,191,1,-0.145799197,-0.989314204,8,8,14,0,"Kestrel, Nankeen",0.9,0.120643432,10.49820018,8.438658189,1.199283733,3,0,3,2,1,0,0,0,0,8,2,1,0,1,0,3,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,1
12/05/2019,742,192,0,-0.162807013,-0.986657933,8,0,17.85,5,"Kestrel, Nankeen",3.7,0.495978552,10.49280288,8.427061102,1.198192452,0,5,5,5,1,0,3,3,4,7,2,0,1,1,0,0,5,0,1,1,1,1,8,0,0,0,0,0,10,0,0,0,0,0
13/05/2019,743,193,0,-0.179766586,-0.983709294,9.8,1.8,20.6,0,"Kestrel, Nankeen",0,0,10.48381457,8.414058334,1.196962327,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/05/2019,744,194,0,-0.19667289,-0.98046916,12.8,3,17,7,"Kestrel, Nankeen",12.7,1.702412869,10.47124603,8.399612472,1.195587564,4,11,15,8,1,1,10,11,7,13,2,2,1,3,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/05/2019,745,195,0,-0.213520915,-0.976938493,15.8,3,18,0,"Kestrel, Nankeen",1,0.134048257,10.45511231,8.383682171,1.194061676,1,0,1,0,1,1,0,1,0,2,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
16/05/2019,746,196,0,-0.23030567,-0.973118337,17.8,10,17,0,"Kestrel, Nankeen",0.5,0.067024129,10.43543272,8.366222122,1.192377441,4,0,4,1,1,0,0,0,0,2,2,0,0,0,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,3,0,3,0,0
17/05/2019,747,197,0,-0.24702218,-0.969009826,22.8,5,20.3,0,"Kestrel, Nankeen",0,0,10.41223077,8.347183022,1.190526874,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
18/05/2019,748,198,0,-0.263665493,-0.964614176,21.6,0.6,19.6,0,"Kestrel, Nankeen",0,0,10.38553414,8.326511553,1.18850118,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/05/2019,749,199,0,-0.280230675,-0.95993269,21.8,3.2,20.4,0,"Kestrel, Nankeen",0,0,10.35537463,8.304150376,1.186290718,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/05/2019,750,200,0,-0.296712819,-0.954966755,20.2,1.4,19.45,0,"Kestrel, Nankeen",0,0,10.32178806,8.280038135,1.183884956,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/05/2019,751,201,0,-0.313107041,-0.949717843,16.6,6.4,21.15,0,"Kestrel, Nankeen",0,0,10.28481425,8.254109488,1.181272428,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/05/2019,752,202,0,-0.329408482,-0.944187509,11.6,0,19.15,0,"Kestrel, Nankeen",0,0,10.2444969,8.226295158,1.178440684,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
23/05/2019,753,203,0,-0.345612313,-0.938377392,11,0,19.25,0,"Kestrel, Nankeen",0,0,10.20088354,8.196522014,1.17537625,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
24/05/2019,754,204,0,-0.361713731,-0.932289213,7.8,0,19.55,0,"Kestrel, Nankeen",0,0,10.1540254,8.164713193,1.172064575,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/05/2019,755,205,0,-0.377707965,-0.925924777,6.4,0,19.3,0,"Kestrel, Nankeen",0,0,10.10397734,8.130788258,1.168489997,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/05/2019,756,206,0,-0.393590277,-0.91928597,0,0,20.5,0,"Kestrel, Nankeen",0,0,10.0507977,8.094663407,1.164635695,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/05/2019,757,207,0,-0.409355959,-0.912374758,0,0,20.1,0,"Kestrel, Nankeen",0,0,9.994548267,8.056251741,1.160483657,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/05/2019,758,208,0,-0.42500034,-0.90519319,0,0,16.7,0,"Kestrel, Nankeen",0,0,9.935294061,8.015463595,1.156014654,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/05/2019,759,209,0,-0.440518784,-0.897743394,0,0,15.5,0,"Kestrel, Nankeen",0,0,9.873103274,7.97220694,1.151208217,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/05/2019,760,210,0,-0.455906694,-0.890027576,0,0,15.7,0,"Kestrel, Nankeen",0,0,9.808047117,7.926387874,1.146042633,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
31/05/2019,761,211,0,-0.471159508,-0.882048025,0,0,14.3,0,"Kestrel, Nankeen",0,0,9.740199686,7.877911195,1.140494958,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KestrelMax,7.46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KestrelMed,2,0.268096515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KestrelLow,1.5,0.201072386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
