"Egret, Cattle",,,,,,,,,,,,,,,,,,1,1,,,,,1,2,,,,,0,5,,,,,0,8,,,,,0,10,,,,
Date,DayNumber,SolarDayNumber,Strike,DayofYearSin,DayofYearCos,Prev5DaysRain,Rain,Temperature,AirfieldHarassments,Species,ProximityCount,ProximityLikelihood,SolarDayProximityLikelihood,AllCount,AllHarassed,AllObserved,AllHarassments,1_Proximity,1_Count,1_Harassed,1_Observed,1_SpeciesHarassments,1_Harassments,2_Proximity,2_Count,2_Harassed,2_Observed,2_SpeciesHarassments,2_Harassments,5_Proximity,5_Count,5_Harassed,5_Observed,5_SpeciesHarassments,5_Harassments,8_Proximity,8_Count,8_Harassed,8_Observed,8_SpeciesHarassments,8_Harassments,10_Proximity,10_Count,10_Harassed,10_Observed,10_SpeciesHarassments,10_Harassments
12/08/2018,469,42,0,0.661634618,0.749826401,0.2,0,18,0,"Egret, Cattle",0,3.000215474,2.000040722,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
13/08/2018,470,43,0,0.674443619,0.738326354,0,0,15.2,1,"Egret, Cattle",0.5,3.000250345,2.000046305,0,1,1,1,1,0,0,0,0,28,2,0,1,1,1,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/08/2018,471,44,0,0.687052767,0.726607525,0,0,14.75,0,"Egret, Cattle",0,3.000290859,2.000052781,0,0,0,0,1,0,0,0,0,15,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/08/2018,472,45,0,0.699458327,0.714673386,0,0,16.4,0,"Egret, Cattle",0,3.00033793,2.000060309,0,0,0,0,1,0,0,0,0,17,2,0,0,0,0,1,5,0,0,0,0,3,8,0,0,0,0,0,10,0,0,0,0,0
16/08/2018,473,46,0,0.711656622,0.702527474,0,0,18.5,0,"Egret, Cattle",0,3.000392618,2.000069073,0,0,0,0,1,0,0,0,0,12,2,0,0,0,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
17/08/2018,474,47,0,0.723644038,0.690173388,0,0,18.95,0,"Egret, Cattle",0,3.000456156,2.000079295,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
18/08/2018,475,48,0,0.735417023,0.677614789,0,0,18.75,0,"Egret, Cattle",0,3.000529977,2.000091238,0,0,0,0,1,0,0,0,0,15,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/08/2018,476,49,0,0.746972088,0.664855398,0,0,15.65,0,"Egret, Cattle",0,3.000615745,2.000105215,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/08/2018,477,50,0,0.758305808,0.651898996,0,0,16.15,0,"Egret, Cattle",0,3.000715392,2.000121601,0,0,0,0,1,0,0,0,0,15,2,0,0,0,0,4,5,0,0,0,0,1,8,0,0,0,0,2,10,0,0,0,0,0
21/08/2018,478,51,0,0.769414827,0.638749422,0,0,15.3,0,"Egret, Cattle",0,3.000831165,2.000140843,0,0,0,0,1,0,0,0,0,14,2,0,0,0,0,5,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0
22/08/2018,479,52,0,0.780295851,0.625410573,0,0,14.8,0,"Egret, Cattle",1.5,3.000965674,2.000163475,3,0,3,0,1,0,0,0,0,13,2,3,0,3,0,6,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
23/08/2018,480,53,0,0.790945657,0.611886401,0,0,15.9,0,"Egret, Cattle",1,3.00112195,2.000190136,2,0,2,0,1,0,0,0,0,17,2,2,0,2,0,6,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,1
24/08/2018,481,54,0,0.801361088,0.598180914,0,0,17.65,0,"Egret, Cattle",0,3.001303515,2.000221594,0,0,0,0,1,0,0,0,0,10,2,0,0,0,0,4,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
25/08/2018,482,55,0,0.811539059,0.584298174,0,0,17.45,0,"Egret, Cattle",0,3.001514463,2.000258769,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,6,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/08/2018,483,56,0,0.821476553,0.570242293,12.4,12.4,17.1,0,"Egret, Cattle",0,3.001759547,2.000302765,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
27/08/2018,484,57,0,0.831170626,0.556017437,20.2,7.8,17,0,"Egret, Cattle",0,3.002044292,2.00035491,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0
28/08/2018,485,58,0,0.840618406,0.541627821,20.2,0,16.95,0,"Egret, Cattle",1.5,3.002375114,2.000416803,3,0,3,0,1,0,0,0,0,6,2,3,0,3,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/08/2018,486,59,0,0.849817092,0.527077709,20.2,0,17.2,0,"Egret, Cattle",0,3.002759469,2.000490368,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/08/2018,487,60,0,0.858763958,0.512371412,20.2,0,16.2,0,"Egret, Cattle",0,3.00320602,2.000577924,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
31/08/2018,488,61,0,0.867456355,0.497513289,7.8,0,14,1,"Egret, Cattle",0.5,3.003724828,2.00068227,1,1,2,2,1,0,0,0,0,7,2,0,1,1,1,6,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,1
01/09/2018,489,62,0,0.875891705,0.482507742,0,0,19,2,"Egret, Cattle",2,3.004327585,2.000806783,2,2,4,2,1,0,1,1,1,8,2,2,0,2,0,3,5,0,1,1,1,3,8,0,0,0,0,0,10,0,0,0,0,0
02/09/2018,490,63,0,0.88406751,0.467359217,0,0,11,0,"Egret, Cattle",4,3.005027873,2.000955543,8,0,8,0,1,0,0,0,0,13,2,8,0,8,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
03/09/2018,491,64,0,0.891981346,0.452072204,0,0,16.45,1,"Egret, Cattle",2,3.005841469,2.001133485,0,2,2,1,1,0,2,2,1,14,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
04/09/2018,492,65,0,0.89963087,0.436651232,0,0,17,0,"Egret, Cattle",0,3.006786702,2.001346576,0,0,0,0,1,0,0,0,0,10,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,3,10,0,0,0,0,0
05/09/2018,493,66,0,0.907013813,0.421100871,13,13,17,0,"Egret, Cattle",0,3.007884865,2.00160204,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
06/09/2018,494,67,0,0.914127988,0.405425728,13.2,0.2,18,0,"Egret, Cattle",0,3.009160693,2.001908627,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
07/09/2018,495,68,0,0.920971288,0.38963045,15.2,2,14,0,"Egret, Cattle",0,3.01064292,2.002276937,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
08/09/2018,496,69,0,0.927541684,0.373719715,15.2,0,19,0,"Egret, Cattle",0,3.012364922,2.002719822,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
09/09/2018,497,70,0,0.933837229,0.357698239,18.2,3,15,2,"Egret, Cattle",0,3.014365467,2.003252868,0,2,2,2,1,0,0,0,0,7,2,0,0,0,0,0,5,0,1,1,1,3,8,0,0,0,0,0,10,0,1,1,1,1
10/09/2018,498,71,0,0.939856058,0.341570769,5.2,0,13,0,"Egret, Cattle",1,3.016689586,2.003894986,1,0,1,0,1,1,0,1,0,10,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
11/09/2018,499,72,0,0.945596387,0.325342085,5,0,18.55,0,"Egret, Cattle",0,3.019389581,2.004669124,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
12/09/2018,500,73,0,0.951056516,0.309016994,3,0,19.05,0,"Egret, Cattle",0,3.022526194,2.005603139,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/09/2018,501,74,0,0.956234827,0.292600336,3,0,15,0,"Egret, Cattle",0,3.026169969,2.006730854,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
14/09/2018,502,75,0,0.961129784,0.276096973,0,0,20.25,0,"Egret, Cattle",0,3.030402825,2.008093339,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0
15/09/2018,503,76,0,0.965739938,0.259511797,0,0,20.65,0,"Egret, Cattle",1,3.035319883,2.009740472,2,0,2,0,1,0,0,0,0,4,2,2,0,2,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
16/09/2018,504,77,0,0.970063922,0.242849722,0,0,21.7,0,"Egret, Cattle",0,3.041031585,2.011732828,8,0,8,0,1,0,0,0,0,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,8,0,8,0,0
17/09/2018,505,78,0,0.974100455,0.226115686,0,0,18.1,1,"Egret, Cattle",1,3.047666146,2.014143968,0,1,1,1,1,0,1,1,1,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
18/09/2018,506,79,0,0.977848342,0.209314646,0,0,12,0,"Egret, Cattle",0,3.055372394,2.01706322,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
19/09/2018,507,80,0,0.98130647,0.192451582,0,0,18.8,0,"Egret, Cattle",0,3.064323064,2.020599032,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/09/2018,508,81,0,0.984473817,0.17553149,0,0,17,0,"Egret, Cattle",0,3.074718596,2.024883045,13,0,13,0,1,0,0,0,0,7,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,13,0,13,0,1
21/09/2018,509,82,0,0.987349442,0.158559385,0,0,15,0,"Egret, Cattle",0,3.086791542,2.030074993,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/09/2018,510,83,0,0.989932495,0.141540295,0,0,18.65,0,"Egret, Cattle",0,3.10081164,2.036368631,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0
23/09/2018,511,84,0,0.992222209,0.124479264,0,0,19.6,0,"Egret, Cattle",1.5,3.117091683,2.043998864,7,0,7,0,1,0,0,0,0,5,2,3,0,3,0,2,5,0,0,0,0,0,8,4,0,4,0,2,10,0,0,0,0,0
24/09/2018,512,85,0,0.994217907,0.107381347,0,0,19.75,0,"Egret, Cattle",4,3.135994272,2.053250335,8,0,8,0,1,0,0,0,0,9,2,8,0,8,0,2,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0
25/09/2018,513,86,0,0.995918996,0.09025161,7,7,18.35,0,"Egret, Cattle",1,3.157939601,2.064467722,9,0,9,0,1,0,0,0,0,2,2,2,0,2,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,7,0,7,0,0
26/09/2018,514,87,0,0.997324973,0.07309513,19.2,12.2,18.75,0,"Egret, Cattle",0,3.183414399,2.078068086,11,0,11,0,1,0,0,0,0,4,2,0,0,0,0,3,5,0,0,0,0,1,8,0,0,0,0,0,10,11,0,11,0,1
27/09/2018,515,88,0,0.998435421,0.05591699,20.8,1.6,19.15,0,"Egret, Cattle",0,3.212982186,2.094555625,2,0,2,0,1,0,0,0,0,9,2,0,0,0,0,5,5,0,0,0,0,0,8,0,0,0,0,0,10,2,0,2,0,0
28/09/2018,516,89,0,0.999250011,0.038722281,20.8,0,21.35,2,"Egret, Cattle",10,3.24729502,2.114539265,6,6,12,4,1,4,6,10,2,9,2,0,0,0,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,1
29/09/2018,517,90,0,0.999768502,0.021516097,20.8,0,19,0,"Egret, Cattle",0,3.287106909,2.13875356,3,0,3,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,3,0,3,0,1
30/09/2018,518,91,0,0.99999074,0.004303538,16.6,2.8,18.85,0,"Egret, Cattle",0,3.333289077,2.168083444,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
01/10/2018,519,92,0,0.999916659,-0.012910296,15.6,11.2,18.6,0,"Egret, Cattle",0,3.386847288,2.203593406,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
02/10/2018,520,93,0,0.999546281,-0.030120305,14,0,14,0,"Egret, Cattle",0,3.448941407,2.246561719,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
03/10/2018,521,94,0,0.998879716,-0.047321388,14,0,19.25,0,"Egret, Cattle",0,3.520907389,2.298520348,1,0,1,0,1,0,0,0,0,4,2,0,0,0,0,3,5,0,0,0,0,2,8,1,0,1,0,0,10,0,0,0,0,0
04/10/2018,522,95,0,0.997917161,-0.064508449,14,0,16,0,"Egret, Cattle",0,3.604281835,2.361301159,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
05/10/2018,523,96,0,0.996658902,-0.081676395,11.2,0,21.55,0,"Egret, Cattle",0,3.70082921,2.437088946,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/10/2018,524,97,0,0.995105311,-0.098820139,3.2,3.2,19.2,0,"Egret, Cattle",0,3.812571731,2.528481643,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
07/10/2018,525,98,0,0.993256849,-0.1159346,7.4,4.2,19.65,0,"Egret, Cattle",0,3.941821818,2.638557782,7,0,7,0,1,0,0,0,0,3,2,0,0,0,0,3,5,0,0,0,0,1,8,0,0,0,0,0,10,7,0,7,0,1
08/10/2018,526,99,0,0.991114064,-0.133014707,7.4,0,21.2,0,"Egret, Cattle",0,4.091216798,2.770950783,3,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,3,0,3,0,0
09/10/2018,527,100,0,0.98867759,-0.150055398,10.8,3.4,21.1,0,"Egret, Cattle",0,4.263755325,2.929928969,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
10/10/2018,528,101,0,0.98594815,-0.167051626,15.8,5,16,0,"Egret, Cattle",0,4.462834624,3.120479149,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
11/10/2018,529,102,0,0.982926552,-0.183998352,17.6,5,19,0,"Egret, Cattle",1,4.692287238,3.348390221,2,0,2,0,1,1,0,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,1,0,1,0,0
12/10/2018,530,103,0,0.979613692,-0.200890555,24.2,10.8,19.4,1,"Egret, Cattle",8,4.956415379,3.620331354,3,5,8,1,1,3,5,8,1,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/10/2018,531,104,0,0.976010551,-0.21772323,38.4,14.2,9.85,0,"Egret, Cattle",4,5.260020265,3.943916866,7,0,7,0,1,3,0,3,0,2,2,2,0,2,0,5,5,0,0,0,0,0,8,2,0,2,0,0,10,0,0,0,0,0
14/10/2018,532,105,0,0.972118197,-0.23449139,49,14,18,2,"Egret, Cattle",7.5,5.608422983,4.327746957,12,2,14,6,1,4,1,5,1,5,2,4,1,5,1,7,5,4,0,4,0,1,8,0,0,0,0,0,10,0,0,0,0,0
15/10/2018,533,106,0,0.967937783,-0.251190064,73.2,29.2,20.5,1,"Egret, Cattle",2,6.007472398,4.781410036,40,2,42,6,1,0,2,2,1,9,2,0,0,0,0,14,5,5,0,5,0,2,8,0,0,0,0,0,10,35,0,35,0,1
16/10/2018,534,107,0,0.963470549,-0.267814305,80.2,12,20,0,"Egret, Cattle",0,6.463534527,5.315428722,220,0,220,0,1,0,0,0,0,11,2,0,0,0,0,5,5,0,0,0,0,0,8,0,0,0,0,0,10,220,0,220,0,0
17/10/2018,535,108,0,0.958717817,-0.284359187,70.2,0.8,21.6,0,"Egret, Cattle",0,6.983456629,5.941128246,20,0,20,0,1,0,0,0,0,2,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,20,0,20,0,0
18/10/2018,536,109,0,0.953680997,-0.300819808,57.4,1.4,21.65,0,"Egret, Cattle",0,7.574498231,6.670403764,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/10/2018,537,110,0,0.94836158,-0.317191289,44.4,1,21.8,1,"Egret, Cattle",9,8.244220481,7.515363105,42,3,45,1,1,0,3,3,1,2,2,12,0,12,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,30,0,30,0,0
20/10/2018,538,111,0,0.942761143,-0.333468779,15.2,0,22.65,0,"Egret, Cattle",1,9.000325063,8.487825477,4,0,4,0,1,0,0,0,0,0,2,2,0,2,0,0,5,0,0,0,0,0,8,2,0,2,0,0,10,0,0,0,0,0
21/10/2018,539,112,0,0.936881346,-0.349647455,3.2,0,23.7,0,"Egret, Cattle",1,9.850434581,9.598666174,2,0,2,0,1,1,0,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,1,0,1,0,0,10,0,0,0,0,0
22/10/2018,540,113,0,0.930723931,-0.365722523,14.4,12,21.55,0,"Egret, Cattle",0,10.80180843,10.85701401,15,0,15,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,15,0,15,0,0
23/10/2018,541,114,0,0.924290722,-0.38168922,13,0,23.2,0,"Egret, Cattle",0,11.86099207,12.26933253,11,0,11,8,1,0,0,0,0,1,2,0,0,0,0,2,5,8,0,8,0,0,8,0,0,0,0,0,10,3,0,3,0,0
24/10/2018,542,115,0,0.917583626,-0.397542814,12,0,25.4,0,"Egret, Cattle",1,13.03340362,13.83844656,7,0,7,6,1,1,0,1,0,2,2,0,0,0,0,1,5,6,0,6,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/10/2018,543,116,0,0.91060463,-0.413278608,12,0,21,0,"Egret, Cattle",0.5,14.32287023,15.56260868,3,0,4,3,1,0,0,0,0,1,2,0,0,1,0,2,5,3,0,3,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/10/2018,544,117,0,0.903355802,-0.428891938,12,0,20,1,"Egret, Cattle",5,15.73113666,17.43472782,7,5,12,3,1,0,5,5,1,2,2,0,0,0,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,5,0,5,0,0
27/10/2018,545,118,0,0.895839291,-0.444378178,0,0,20,1,"Egret, Cattle",8,17.25738025,19.44189587,7,3,20,6,1,0,3,3,1,2,2,0,0,10,0,0,5,5,0,5,0,0,8,0,0,0,0,0,10,2,0,2,0,0
28/10/2018,546,119,0,0.888057323,-0.459732739,0,0,24.35,1,"Egret, Cattle",16.5,18.89777702,21.56533764,5,10,18,1,1,5,10,15,1,1,2,0,0,3,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/10/2018,547,120,0,0.880012204,-0.474951072,0.8,0.8,9.25,0,"Egret, Cattle",9,20.64517115,23.78086962,17,0,17,1,1,5,0,5,0,1,2,8,0,8,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,3,0,3,0,0
30/10/2018,548,121,0,0.871706319,-0.490028666,2.2,1.4,21.3,1,"Egret, Cattle",13,22.4889027,26.05988547,29,2,37,1,1,8,2,10,1,1,2,0,0,6,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,21,0,21,0,0
31/10/2018,549,122,0,0.863142128,-0.504961055,2.2,0,21.3,0,"Egret, Cattle",0,24.4148416,28.37080198,23,0,23,16,1,0,0,0,0,0,2,0,0,0,0,0,5,16,0,16,0,0,8,2,0,2,0,0,10,5,0,5,0,0
01/11/2018,550,123,0,0.85432217,-0.519743812,2.2,0,21.8,2,"Egret, Cattle",56.5,26.40566095,30.68081802,26,52,103,4,1,0,28,28,1,1,2,8,24,57,1,1,5,2,0,2,0,0,8,0,0,0,0,0,10,16,0,16,0,0
02/11/2018,551,124,0,0.845249057,-0.534372558,2.2,0,23,3,"Egret, Cattle",25,28.44135779,32.95778179,36,4,40,6,1,19,4,23,3,4,2,4,0,4,0,0,5,3,0,3,0,0,8,1,0,1,0,0,10,9,0,9,0,0
03/11/2018,552,125,0,0.835925479,-0.548842958,1.4,0,21,2,"Egret, Cattle",10.5,30.49999916,35.17194416,16,8,24,2,1,2,2,4,1,1,2,7,6,13,1,2,5,0,0,0,0,1,8,0,0,0,0,1,10,7,0,7,0,0
04/11/2018,553,126,0,0.826354199,-0.563150724,0,0,21,4,"Egret, Cattle",26.5,32.55864052,37.29740286,30,18,48,7,1,9,7,16,2,3,2,10,11,21,2,2,5,3,0,3,0,1,8,0,0,0,0,0,10,8,0,8,0,0
05/11/2018,554,127,0,0.816538051,-0.577291617,0,0,26.25,0,"Egret, Cattle",2,34.59433729,39.31310466,12,0,12,2,1,0,0,0,0,3,2,4,0,4,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,6,0,6,0,0
06/11/2018,555,128,0,0.806479946,-0.591261445,0,0,27.75,0,"Egret, Cattle",10,36.58515655,41.2033527,32,0,32,8,1,6,0,6,0,5,2,8,0,8,0,0,5,8,0,8,0,0,8,0,0,0,0,0,10,10,0,10,0,1
07/11/2018,556,129,0,0.796182864,-0.60505607,0,0,26.9,0,"Egret, Cattle",4.5,38.51109532,42.95784298,22,0,23,11,1,4,0,4,0,0,2,0,0,1,0,0,5,11,0,11,0,0,8,3,0,3,0,0,10,4,0,4,0,0
08/11/2018,557,130,0,0.785649855,-0.618671403,0.4,0.4,24.05,3,"Egret, Cattle",21.5,40.35482668,44.57131215,7,18,33,3,1,7,3,10,1,4,2,0,15,23,2,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
09/11/2018,558,131,0,0.774884041,-0.632103411,0.4,0,20.7,0,"Egret, Cattle",0,42.10222058,46.04291045,7,0,7,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,7,0,7,0,0
10/11/2018,559,132,0,0.763888613,-0.645348113,0.4,0,18,1,"Egret, Cattle",13,43.74261706,47.37541949,33,6,39,12,1,7,6,13,1,2,2,0,0,0,0,0,5,11,0,11,0,0,8,2,0,2,0,0,10,13,0,13,0,0
11/11/2018,560,133,0,0.752666828,-0.658401585,0.4,0,22.3,13,"Egret, Cattle",47.5,45.26886031,48.57442079,17,41,58,16,1,5,41,46,13,21,2,3,0,3,0,1,5,3,0,3,0,1,8,0,0,0,0,0,10,6,0,6,0,0
12/11/2018,561,134,0,0.741222011,-0.671259958,0.4,0,18,5,"Egret, Cattle",22,46.67712632,49.64749655,7,62,71,5,1,0,21,21,2,6,2,0,0,2,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,7,41,48,3,3
13/11/2018,562,135,0,0.729557554,-0.683919422,0,0,21.95,0,"Egret, Cattle",6,47.96659244,50.60351653,34,0,46,23,1,0,0,0,0,6,2,0,0,12,0,0,5,23,0,23,0,1,8,0,0,0,0,0,10,11,0,11,0,0
14/11/2018,563,136,0,0.717676914,-0.696376226,1.6,1.6,22.75,0,"Egret, Cattle",4,49.13900341,51.45203939,27,0,33,6,1,1,0,1,0,1,2,0,0,6,0,0,5,6,0,6,0,0,8,0,0,0,0,2,10,20,0,20,0,0
15/11/2018,564,137,0,0.70558361,-0.708626678,1.6,0,25.25,1,"Egret, Cattle",16,50.19818636,52.20283708,27,10,37,5,1,3,0,3,0,1,2,16,10,26,1,2,5,4,0,4,0,0,8,0,0,0,0,0,10,4,0,4,0,0
16/11/2018,565,138,0,0.693281227,-0.72066715,1.6,0,24.25,1,"Egret, Cattle",34,51.14955941,52.86553707,42,15,64,8,1,8,15,23,1,4,2,15,0,22,0,1,5,7,0,7,0,0,8,2,0,2,0,0,10,10,0,10,0,0
17/11/2018,566,139,0,0.680773409,-0.732494072,1.6,0,24.4,4,"Egret, Cattle",17,51.99966799,53.44936877,13,11,28,6,1,0,11,11,4,11,2,8,0,12,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,3,0,3,0,0
18/11/2018,567,140,2,0.668063864,-0.74410394,7.4,5.8,22.1,9,"Egret, Cattle",69,52.75577148,53.96299717,31,62,93,18,1,11,48,59,7,14,2,6,14,20,2,3,5,9,0,9,0,0,8,0,0,0,0,0,10,5,0,5,0,0
19/11/2018,568,141,1,0.655156357,-0.755493314,5.8,0,22.6,18,"Egret, Cattle",122.5,53.42549246,54.41442579,38,117,158,34,1,4,110,114,17,23,2,7,7,17,1,5,5,16,0,16,0,1,8,5,0,5,0,0,10,6,0,6,0,0
20/11/2018,569,142,0,0.642054713,-0.766658819,5.8,0,20,6,"Egret, Cattle",29,54.01653258,54.81095217,30,29,59,18,1,0,24,24,5,12,2,5,5,10,1,2,5,12,0,12,0,1,8,2,0,2,0,1,10,11,0,11,0,1
21/11/2018,570,143,0,0.628762815,-0.777597147,5.8,0,25.55,5,"Egret, Cattle",25,54.53645295,55.15916185,15,26,41,8,1,3,14,17,4,7,2,4,12,16,1,2,5,3,0,3,0,0,8,0,0,0,0,0,10,5,0,5,0,0
22/11/2018,571,144,0,0.6152846,-0.788305056,7.6,1.8,27.15,1,"Egret, Cattle",39,54.99251307,55.46494867,86,15,101,5,1,24,15,39,1,2,2,0,0,0,0,0,5,4,0,4,0,0,8,28,0,28,0,1,10,30,0,30,0,0
23/11/2018,572,145,0,0.601624063,-0.798779373,6.8,5,20,0,"Egret, Cattle",5,55.39156015,55.73355234,8,0,8,2,1,5,0,5,0,1,2,0,0,0,0,1,5,2,0,2,0,0,8,0,0,0,0,0,10,1,0,1,0,0
24/11/2018,573,146,0,0.587785252,-0.809016994,6.8,0,23.55,0,"Egret, Cattle",9,55.73996015,55.96960617,24,0,24,0,1,6,0,6,0,0,2,6,0,6,0,3,5,0,0,0,0,0,8,6,0,6,0,0,10,6,0,6,0,0
