DATE,ZONE,MONTH,YEAR,RAIN1,TEMPERATURE1,SPECIES,COUNT,HARASS,OBSERVED1,Season,Temperature,Rain,Observed,SeasonalBehaviour,AircraftMovement,LocationRisk,PopulationPerZ,AllPopulation,Likelihood
8/04/2018,9,Apr,2018,0.2,24.45,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
8/04/2018,10,Apr,2018,0.2,24.45,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,High,Low,Low
8/04/2018,11,Apr,2018,0.2,24.45,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Low,Low,Low
8/04/2018, 1A,Apr,2018,0.2,24.45,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
8/04/2018, 1B,Apr,2018,0.2,24.45,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
8/04/2018, 6A,Apr,2018,0.2,24.45,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
8/04/2018, 6B,Apr,2018,0.2,24.45,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,High,High,Low,Low
9/04/2018,3,Apr,2018,0,25.75,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
9/04/2018,4,Apr,2018,0,25.75,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
9/04/2018,7,Apr,2018,0,25.75,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
9/04/2018,8,Apr,2018,0,25.75,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
9/04/2018,9,Apr,2018,0,25.75,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
9/04/2018,10,Apr,2018,0,25.75,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
9/04/2018,11,Apr,2018,0,25.75,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Low,Medium,Low,Low
9/04/2018, 1A,Apr,2018,0,25.75,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Low,Low
9/04/2018, 1B,Apr,2018,0,25.75,"Egret, Cattle",2,0,2,Autumn,High,Low,Low,None,High,High,High,Low,Low
9/04/2018, 6A,Apr,2018,0,25.75,"Egret, Cattle",2,0,2,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
9/04/2018, 6B,Apr,2018,0,25.75,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,High,High,Low,Low
10/04/2018,3,Apr,2018,0,25.35,"Egret, Cattle",2,0,2,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
10/04/2018,4,Apr,2018,0,25.35,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,High,Low,Low
10/04/2018,7,Apr,2018,0,25.35,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
10/04/2018,8,Apr,2018,0,25.35,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
10/04/2018,9,Apr,2018,0,25.35,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
10/04/2018,10,Apr,2018,0,25.35,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
10/04/2018,11,Apr,2018,0,25.35,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Low,Low,Low,Low
10/04/2018, 1A,Apr,2018,0,25.35,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Low,Low
10/04/2018, 1B,Apr,2018,0,25.35,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Low,Low
10/04/2018, 6A,Apr,2018,0,25.35,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
10/04/2018, 6B,Apr,2018,0,25.35,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,High,High,Low,Low
11/04/2018,3,Apr,2018,0.8,25.05,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
11/04/2018,4,Apr,2018,0.8,25.05,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
11/04/2018,7,Apr,2018,0.8,25.05,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
11/04/2018,8,Apr,2018,0.8,25.05,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
11/04/2018,9,Apr,2018,0.8,25.05,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
11/04/2018,10,Apr,2018,0.8,25.05,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
11/04/2018,11,Apr,2018,0.8,25.05,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Low,Low,Low,Low
11/04/2018, 1A,Apr,2018,0.8,25.05,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Low,Low
11/04/2018, 1B,Apr,2018,0.8,25.05,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Low,Low
11/04/2018, 6A,Apr,2018,0.8,25.05,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
11/04/2018, 6B,Apr,2018,0.8,25.05,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,High,High,Low,Low
12/04/2018,3,Apr,2018,0,23.9,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
12/04/2018,4,Apr,2018,0,23.9,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
12/04/2018,7,Apr,2018,0,23.9,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
12/04/2018,8,Apr,2018,0,23.9,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
12/04/2018,9,Apr,2018,0,23.9,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
12/04/2018,10,Apr,2018,0,23.9,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
12/04/2018,11,Apr,2018,0,23.9,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Medium,Low,Low
12/04/2018, 1A,Apr,2018,0,23.9,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
12/04/2018, 1B,Apr,2018,0,23.9,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
12/04/2018, 6A,Apr,2018,0,23.9,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
12/04/2018, 6B,Apr,2018,0,23.9,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,High,High,Low,Low
13/04/2018,3,Apr,2018,0.2,25.85,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
13/04/2018,4,Apr,2018,0.2,25.85,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
13/04/2018,7,Apr,2018,0.2,25.85,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
13/04/2018,8,Apr,2018,0.2,25.85,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
13/04/2018,9,Apr,2018,0.2,25.85,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
13/04/2018,10,Apr,2018,0.2,25.85,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
13/04/2018,11,Apr,2018,0.2,25.85,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Low,Medium,Low,Low
13/04/2018, 1A,Apr,2018,0.2,25.85,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Low,Low
13/04/2018, 1B,Apr,2018,0.2,25.85,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Low,Low
13/04/2018, 6A,Apr,2018,0.2,25.85,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
13/04/2018, 6B,Apr,2018,0.2,25.85,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,High,High,Low,Low
14/04/2018,3,Apr,2018,0,25.3,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
14/04/2018,4,Apr,2018,0,25.3,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
14/04/2018,7,Apr,2018,0,25.3,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
14/04/2018,8,Apr,2018,0,25.3,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
14/04/2018,9,Apr,2018,0,25.3,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
14/04/2018,10,Apr,2018,0,25.3,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
14/04/2018,11,Apr,2018,0,25.3,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Low,Medium,Low,Low
14/04/2018, 1A,Apr,2018,0,25.3,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,Low,Low,Low
14/04/2018, 1B,Apr,2018,0,25.3,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,Low,Low,Low
14/04/2018, 6A,Apr,2018,0,25.3,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
14/04/2018, 6B,Apr,2018,0,25.3,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,High,High,Low,Low
15/04/2018,3,Apr,2018,0.2,27.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
15/04/2018,4,Apr,2018,0.2,27.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
15/04/2018,7,Apr,2018,0.2,27.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Medium,Low
15/04/2018,8,Apr,2018,0.2,27.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Medium,Low
15/04/2018,9,Apr,2018,0.2,27.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
15/04/2018,10,Apr,2018,0.2,27.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
15/04/2018,11,Apr,2018,0.2,27.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Low,Low,Medium,Low
15/04/2018, 1A,Apr,2018,0.2,27.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Medium,Medium
15/04/2018, 1B,Apr,2018,0.2,27.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Medium,Medium
15/04/2018, 6A,Apr,2018,0.2,27.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
15/04/2018, 6B,Apr,2018,0.2,27.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,High,High,Medium,Medium
16/04/2018,3,Apr,2018,0,28.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Medium,Low
16/04/2018,4,Apr,2018,0,28.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
16/04/2018,7,Apr,2018,0,28.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
16/04/2018,8,Apr,2018,0,28.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,High,Medium,Medium
16/04/2018,9,Apr,2018,0,28.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
16/04/2018,10,Apr,2018,0,28.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
16/04/2018,11,Apr,2018,0,28.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Low,Medium,Medium,Low
16/04/2018, 1A,Apr,2018,0,28.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Medium,Medium
16/04/2018, 1B,Apr,2018,0,28.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Medium,Medium
16/04/2018, 6A,Apr,2018,0,28.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Medium,Low
16/04/2018, 6B,Apr,2018,0,28.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,High,High,Medium,Medium
17/04/2018,3,Apr,2018,0,26.15,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
17/04/2018,4,Apr,2018,0,26.15,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
17/04/2018,7,Apr,2018,0,26.15,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
17/04/2018,8,Apr,2018,0,26.15,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
17/04/2018,9,Apr,2018,0,26.15,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
17/04/2018,10,Apr,2018,0,26.15,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
17/04/2018,11,Apr,2018,0,26.15,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Low,Low,Low,Low
17/04/2018, 1A,Apr,2018,0,26.15,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Low,Low
17/04/2018, 1B,Apr,2018,0,26.15,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Low,Low
17/04/2018, 6A,Apr,2018,0,26.15,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
17/04/2018, 6B,Apr,2018,0,26.15,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,High,High,Low,Low
18/04/2018,3,Apr,2018,3.8,22.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
18/04/2018,4,Apr,2018,3.8,22.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
18/04/2018,7,Apr,2018,3.8,22.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
18/04/2018,8,Apr,2018,3.8,22.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
18/04/2018,9,Apr,2018,3.8,22.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
18/04/2018,10,Apr,2018,3.8,22.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
18/04/2018,11,Apr,2018,3.8,22.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Low,Low,Low
18/04/2018, 1A,Apr,2018,3.8,22.5,"Egret, Cattle",0,1,1,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
18/04/2018, 1B,Apr,2018,3.8,22.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
18/04/2018, 6A,Apr,2018,3.8,22.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
18/04/2018, 6B,Apr,2018,3.8,22.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,High,High,Low,Low
19/04/2018,3,Apr,2018,10.4,24.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
19/04/2018,4,Apr,2018,10.4,24.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
19/04/2018,7,Apr,2018,10.4,24.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
19/04/2018,8,Apr,2018,10.4,24.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,High,Medium,Medium
19/04/2018,9,Apr,2018,10.4,24.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,High,Medium,Medium
19/04/2018,10,Apr,2018,10.4,24.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
19/04/2018,11,Apr,2018,10.4,24.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Medium,Medium,Low
19/04/2018, 1A,Apr,2018,10.4,24.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Medium,Medium
19/04/2018, 1B,Apr,2018,10.4,24.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Medium,Medium
19/04/2018, 6A,Apr,2018,10.4,24.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,High,Medium,Medium
19/04/2018, 6B,Apr,2018,10.4,24.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,High,High,Medium,Medium
20/04/2018,3,Apr,2018,0,23.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
20/04/2018,4,Apr,2018,0,23.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
20/04/2018,7,Apr,2018,0,23.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Medium,Low
20/04/2018,8,Apr,2018,0,23.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Medium,Low
20/04/2018,9,Apr,2018,0,23.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
20/04/2018,10,Apr,2018,0,23.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,High,Medium,Medium
20/04/2018,11,Apr,2018,0,23.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Low,Medium,Low
20/04/2018, 1A,Apr,2018,0,23.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Medium,Medium
20/04/2018, 1B,Apr,2018,0,23.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Medium,Medium
20/04/2018, 6A,Apr,2018,0,23.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
20/04/2018, 6B,Apr,2018,0,23.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,High,High,Medium,Medium
21/04/2018,3,Apr,2018,3.2,23.15,"Egret, Cattle",3,0,3,Autumn,Medium,Low,Low,None,Low,Medium,High,High,Medium
21/04/2018,4,Apr,2018,3.2,23.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,High,High,Medium
21/04/2018,7,Apr,2018,3.2,23.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,High,Low
21/04/2018,8,Apr,2018,3.2,23.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,High,Low
21/04/2018,9,Apr,2018,3.2,23.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,High,Low
21/04/2018,10,Apr,2018,3.2,23.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,High,High,Medium
21/04/2018,11,Apr,2018,3.2,23.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Low,High,Low
21/04/2018, 1A,Apr,2018,3.2,23.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,High,Medium
21/04/2018, 1B,Apr,2018,3.2,23.15,"Egret, Cattle",2,0,2,Autumn,Medium,Low,Low,None,High,High,High,High,Medium
21/04/2018, 6A,Apr,2018,3.2,23.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,High,High,Medium
21/04/2018, 6B,Apr,2018,3.2,23.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,High,High,High,Medium
22/04/2018,3,Apr,2018,0.8,24.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
22/04/2018,4,Apr,2018,0.8,24.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
22/04/2018,7,Apr,2018,0.8,24.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
22/04/2018,8,Apr,2018,0.8,24.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
22/04/2018,9,Apr,2018,0.8,24.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
22/04/2018,10,Apr,2018,0.8,24.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
22/04/2018,11,Apr,2018,0.8,24.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Low,Low,Low
22/04/2018, 1A,Apr,2018,0.8,24.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
22/04/2018, 1B,Apr,2018,0.8,24.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
22/04/2018, 6A,Apr,2018,0.8,24.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
22/04/2018, 6B,Apr,2018,0.8,24.05,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,High,High,Low,Low
23/04/2018,3,Apr,2018,0,22.55,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
23/04/2018,4,Apr,2018,0,22.55,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
23/04/2018,7,Apr,2018,0,22.55,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
23/04/2018,8,Apr,2018,0,22.55,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
23/04/2018,9,Apr,2018,0,22.55,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
23/04/2018,10,Apr,2018,0,22.55,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
23/04/2018,11,Apr,2018,0,22.55,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Medium,Low,Low
23/04/2018, 1A,Apr,2018,0,22.55,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
23/04/2018, 1B,Apr,2018,0,22.55,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
23/04/2018, 6A,Apr,2018,0,22.55,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
23/04/2018, 6B,Apr,2018,0,22.55,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,High,High,Low,Low
24/04/2018,3,Apr,2018,0,23.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
24/04/2018,4,Apr,2018,0,23.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
24/04/2018,7,Apr,2018,0,23.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
24/04/2018,8,Apr,2018,0,23.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
24/04/2018,9,Apr,2018,0,23.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
24/04/2018,10,Apr,2018,0,23.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
24/04/2018,11,Apr,2018,0,23.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Low,Low,Low
24/04/2018, 1A,Apr,2018,0,23.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
24/04/2018, 1B,Apr,2018,0,23.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
24/04/2018, 6A,Apr,2018,0,23.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,High,Low,Low
24/04/2018, 6B,Apr,2018,0,23.8,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,High,High,Low,Low
25/04/2018,3,Apr,2018,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
25/04/2018,4,Apr,2018,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
25/04/2018,7,Apr,2018,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
25/04/2018,8,Apr,2018,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
25/04/2018,9,Apr,2018,0,25,"Egret, Cattle",1,0,1,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
25/04/2018,10,Apr,2018,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
25/04/2018,11,Apr,2018,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Medium,Low,Low
25/04/2018, 1A,Apr,2018,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,Low,Low,Low
25/04/2018, 1B,Apr,2018,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
25/04/2018, 6A,Apr,2018,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
25/04/2018, 6B,Apr,2018,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,High,High,Low,Low
26/04/2018,3,Apr,2018,0,24.85,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
