DATE,ZONE,MONTH,YEAR,RAIN1,TEMPERATURE1,SPECIES,COUNT,HARASS,Observed1,Season,Temperature,Rain,Observed,HuntingBehaviour,SeasonalBehaviour,Aircraftmovement,LocationRisk,PopulationPerZ,AllPopulation,Likelihood
26/07/2017, 1B,Jul,2017,0,16.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
26/07/2017, 6A,Jul,2017,0,16.75,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Low,Medium,High,Medium,Medium
26/07/2017, 6B,Jul,2017,0,16.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Medium,Medium
27/07/2017,3,Jul,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
27/07/2017,4,Jul,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
27/07/2017,7,Jul,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
27/07/2017,8,Jul,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
27/07/2017,9,Jul,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Medium,Medium
27/07/2017,10,Jul,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
27/07/2017,11,Jul,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,Medium,Low
27/07/2017, 1A,Jul,2017,0,16.5,"Kestrel, Nankeen",0,2,2,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Medium,Medium
27/07/2017, 1B,Jul,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
27/07/2017, 6A,Jul,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
27/07/2017, 6B,Jul,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Medium,Medium
28/07/2017,3,Jul,2017,0,18.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
28/07/2017,4,Jul,2017,0,18.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
28/07/2017,7,Jul,2017,0,18.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
28/07/2017,8,Jul,2017,0,18.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
28/07/2017,9,Jul,2017,0,18.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
28/07/2017,10,Jul,2017,0,18.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
28/07/2017,11,Jul,2017,0,18.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,Low,Low
28/07/2017, 1A,Jul,2017,0,18.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
28/07/2017, 1B,Jul,2017,0,18.05,"Kestrel, Nankeen",0,2,2,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Low,Medium
28/07/2017, 6A,Jul,2017,0,18.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
28/07/2017, 6B,Jul,2017,0,18.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Low,Low
29/07/2017,3,Jul,2017,0,17.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
29/07/2017,4,Jul,2017,0,17.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
29/07/2017,7,Jul,2017,0,17.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
29/07/2017,8,Jul,2017,0,17.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
29/07/2017,9,Jul,2017,0,17.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Medium,Medium
29/07/2017,10,Jul,2017,0,17.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
29/07/2017,11,Jul,2017,0,17.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Low,Medium,Low
29/07/2017, 1A,Jul,2017,0,17.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
29/07/2017, 1B,Jul,2017,0,17.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
29/07/2017, 6A,Jul,2017,0,17.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
29/07/2017, 6B,Jul,2017,0,17.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Medium,Medium
30/07/2017,3,Jul,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
30/07/2017,4,Jul,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
30/07/2017,7,Jul,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
30/07/2017,8,Jul,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
30/07/2017,9,Jul,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
30/07/2017,10,Jul,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
30/07/2017,11,Jul,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Low,Low,Low
30/07/2017, 1A,Jul,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
30/07/2017, 1B,Jul,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
30/07/2017, 6A,Jul,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
30/07/2017, 6B,Jul,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Low,Low
31/07/2017,3,Jul,2017,0.2,18.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
31/07/2017,4,Jul,2017,0.2,18.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
31/07/2017,7,Jul,2017,0.2,18.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
31/07/2017,8,Jul,2017,0.2,18.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
31/07/2017,9,Jul,2017,0.2,18.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
31/07/2017,10,Jul,2017,0.2,18.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
31/07/2017,11,Jul,2017,0.2,18.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Low,Medium,Low
31/07/2017, 1A,Jul,2017,0.2,18.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
31/07/2017, 1B,Jul,2017,0.2,18.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
31/07/2017, 6A,Jul,2017,0.2,18.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
31/07/2017, 6B,Jul,2017,0.2,18.3,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Medium,Medium
1/08/2017,3,Aug,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
1/08/2017,4,Aug,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
1/08/2017,7,Aug,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
1/08/2017,8,Aug,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
1/08/2017,9,Aug,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
1/08/2017,10,Aug,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Medium,Medium
1/08/2017,11,Aug,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,High,Medium,Medium
1/08/2017, 1A,Aug,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,Low,Medium,Low
1/08/2017, 1B,Aug,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
1/08/2017, 6A,Aug,2017,0,16.5,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Low,Medium,Low,Medium,Medium
1/08/2017, 6B,Aug,2017,0,16.5,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Medium,Medium
2/08/2017,3,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
2/08/2017,4,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
2/08/2017,7,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
2/08/2017,8,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
2/08/2017,9,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
2/08/2017,10,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
2/08/2017,11,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,Medium,Low
2/08/2017, 1A,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,Low,Medium,Low
2/08/2017, 1B,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
2/08/2017, 6A,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
2/08/2017, 6B,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Medium,Medium
3/08/2017,3,Aug,2017,0,16.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Medium,Medium
3/08/2017,4,Aug,2017,0,16.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
3/08/2017,7,Aug,2017,0,16.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
3/08/2017,8,Aug,2017,0,16.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
3/08/2017,9,Aug,2017,0,16.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
3/08/2017,10,Aug,2017,0,16.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
3/08/2017,11,Aug,2017,0,16.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,Medium,Low
3/08/2017, 1A,Aug,2017,0,16.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
3/08/2017, 1B,Aug,2017,0,16.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
3/08/2017, 6A,Aug,2017,0,16.75,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
3/08/2017, 6B,Aug,2017,0,16.75,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Medium,High,High,Medium,Medium
4/08/2017,3,Aug,2017,0,18.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
4/08/2017,4,Aug,2017,0,18.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,High,Low
4/08/2017,7,Aug,2017,0,18.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,High,Low
4/08/2017,8,Aug,2017,0,18.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
4/08/2017,9,Aug,2017,0,18.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
4/08/2017,10,Aug,2017,0,18.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
4/08/2017,11,Aug,2017,0,18.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,High,High,Medium
4/08/2017, 1A,Aug,2017,0,18.25,"Kestrel, Nankeen",2,0,2,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,High,Medium
4/08/2017, 1B,Aug,2017,0,18.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,High,Medium
4/08/2017, 6A,Aug,2017,0,18.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
4/08/2017, 6B,Aug,2017,0,18.25,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,High,Medium
5/08/2017,3,Aug,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
5/08/2017,4,Aug,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
5/08/2017,7,Aug,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
5/08/2017,8,Aug,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
5/08/2017,9,Aug,2017,0,16.05,"Kestrel, Nankeen",2,0,2,Winter,Low,Low,Medium,Perching,Migratory,Low,Medium,High,High,Medium
5/08/2017,10,Aug,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
5/08/2017,11,Aug,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,High,Low
5/08/2017, 1A,Aug,2017,0,16.05,"Kestrel, Nankeen",0,1,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,High,Medium
5/08/2017, 1B,Aug,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,High,Medium
5/08/2017, 6A,Aug,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
5/08/2017, 6B,Aug,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,High,Medium
6/08/2017,3,Aug,2017,0,17.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
6/08/2017,4,Aug,2017,0,17.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
6/08/2017,7,Aug,2017,0,17.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
6/08/2017,8,Aug,2017,0,17.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
6/08/2017,9,Aug,2017,0,17.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
6/08/2017,10,Aug,2017,0,17.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Low,Low
6/08/2017,11,Aug,2017,0,17.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Low,Low,Low
6/08/2017, 1A,Aug,2017,0,17.15,"Kestrel, Nankeen",0,1,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Low,Medium
6/08/2017, 1B,Aug,2017,0,17.15,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Low,Medium
6/08/2017, 6A,Aug,2017,0,17.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
6/08/2017, 6B,Aug,2017,0,17.15,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Low,Low
7/08/2017,3,Aug,2017,1.6,19.85,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Low,Low
7/08/2017,4,Aug,2017,1.6,19.85,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
7/08/2017,7,Aug,2017,1.6,19.85,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
7/08/2017,8,Aug,2017,1.6,19.85,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
7/08/2017,9,Aug,2017,1.6,19.85,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
7/08/2017,10,Aug,2017,1.6,19.85,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
7/08/2017,11,Aug,2017,1.6,19.85,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Low,Low,Low
7/08/2017, 1A,Aug,2017,1.6,19.85,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
7/08/2017, 1B,Aug,2017,1.6,19.85,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
7/08/2017, 6A,Aug,2017,1.6,19.85,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
7/08/2017, 6B,Aug,2017,1.6,19.85,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Low,Low
8/08/2017,3,Aug,2017,0,16.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Low,Low
8/08/2017,4,Aug,2017,0,16.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
8/08/2017,7,Aug,2017,0,16.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
8/08/2017,8,Aug,2017,0,16.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
8/08/2017,9,Aug,2017,0,16.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
8/08/2017,10,Aug,2017,0,16.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
8/08/2017,11,Aug,2017,0,16.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Low,Low,Low
8/08/2017, 1A,Aug,2017,0,16.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
8/08/2017, 1B,Aug,2017,0,16.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
8/08/2017, 6A,Aug,2017,0,16.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
8/08/2017, 6B,Aug,2017,0,16.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Low,Low
9/08/2017,3,Aug,2017,0,16.6,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
9/08/2017,4,Aug,2017,0,16.6,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
9/08/2017,7,Aug,2017,0,16.6,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
9/08/2017,8,Aug,2017,0,16.6,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
9/08/2017,9,Aug,2017,0,16.6,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Medium,Medium
9/08/2017,10,Aug,2017,0,16.6,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
9/08/2017,11,Aug,2017,0,16.6,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,Medium,Low
9/08/2017, 1A,Aug,2017,0,16.6,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
9/08/2017, 1B,Aug,2017,0,16.6,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Medium,Medium
9/08/2017, 6A,Aug,2017,0,16.6,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
9/08/2017, 6B,Aug,2017,0,16.6,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Medium,Medium
10/08/2017,3,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
10/08/2017,4,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
10/08/2017,7,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
10/08/2017,8,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
10/08/2017,9,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Low,Low
10/08/2017,10,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
10/08/2017,11,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,Low,Low
10/08/2017, 1A,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
10/08/2017, 1B,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,Low,Low,Low
10/08/2017, 6A,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
10/08/2017, 6B,Aug,2017,0,15.95,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Medium,High,High,Low,Low
11/08/2017,3,Aug,2017,0,17.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
11/08/2017,4,Aug,2017,0,17.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
11/08/2017,7,Aug,2017,0,17.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
11/08/2017,8,Aug,2017,0,17.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
11/08/2017,9,Aug,2017,0,17.45,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
